actionId,date,userId
change_style,2024-11-01 04:15:40,user_0101
take_break,2024-07-17 14:05:11,user_0120
increase_intensity,2024-06-17 11:16:00,user_0175
maintain_pace,2023-09-26 21:52:25,user_0159
change_style,2024-02-10 22:42:08,user_0029
change_style,2024-01-01 16:59:29,user_0131
take_break,2023-05-11 06:31:30,user_0154
increase_intensity,2024-12-18 01:53:41,user_0095
decrease_intensity,2023-08-31 00:46:39,user_0002
maintain_pace,2024-12-10 21:46:53,user_0079
change_style,2023-12-06 22:45:39,user_0092
decrease_intensity,2024-08-30 04:19:08,user_0056
decrease_intensity,2023-02-14 22:00:25,user_0142
decrease_intensity,2024-05-17 10:16:04,user_0076
decrease_intensity,2023-01-28 09:43:04,user_0015
take_break,2024-05-16 09:13:01,user_0085
change_style,2023-02-11 23:48:37,user_0124
decrease_intensity,2024-09-14 15:57:12,user_0118
decrease_intensity,2023-06-24 08:04:32,user_0045
increase_intensity,2024-10-31 00:49:59,user_0047
change_style,2023-06-02 12:34:45,user_0020
maintain_pace,2024-07-12 11:36:48,user_0124
decrease_intensity,2023-09-17 04:42:42,user_0146
take_break,2024-08-27 19:46:05,user_0079
decrease_intensity,2023-07-08 03:12:12,user_0061
decrease_intensity,2023-08-19 00:05:35,user_0121
decrease_intensity,2024-06-01 11:32:36,user_0005
change_style,2023-10-16 03:29:39,user_0058
change_style,2023-06-11 23:19:01,user_0081
decrease_intensity,2023-04-14 05:36:34,user_0077
take_break,2023-03-16 14:07:03,user_0060
maintain_pace,2023-03-11 00:57:07,user_0141
increase_intensity,2024-03-13 21:27:46,user_0100
maintain_pace,2024-01-20 03:13:26,user_0040
take_break,2024-06-10 12:19:48,user_0195
take_break,2024-07-28 18:46:35,user_0180
maintain_pace,2024-02-02 09:30:03,user_0002
maintain_pace,2024-03-18 17:07:04,user_0181
decrease_intensity,2023-05-25 23:48:10,user_0195
maintain_pace,2024-03-09 02:55:34,user_0139
maintain_pace,2024-04-05 12:54:19,user_0011
decrease_intensity,2023-05-25 12:47:14,user_0010
take_break,2023-06-08 06:01:30,user_0028
change_style,2023-10-23 15:30:13,user_0119
decrease_intensity,2023-08-24 19:18:48,user_0139
maintain_pace,2023-06-14 18:34:20,user_0007
increase_intensity,2024-10-06 03:20:46,user_0157
maintain_pace,2024-09-16 00:19:59,user_0193
increase_intensity,2024-06-12 01:16:53,user_0180
decrease_intensity,2024-11-29 00:48:34,user_0143
change_style,2024-11-01 05:38:40,user_0007
change_style,2024-03-22 16:03:10,user_0196
increase_intensity,2024-01-04 13:36:37,user_0055
take_break,2024-07-07 15:08:20,user_0131
increase_intensity,2023-08-28 00:46:02,user_0020
increase_intensity,2023-10-12 05:14:54,user_0124
decrease_intensity,2023-12-04 01:12:50,user_0003
maintain_pace,2024-01-01 11:58:30,user_0157
take_break,2023-10-25 06:06:00,user_0020
increase_intensity,2024-02-08 08:40:22,user_0010
decrease_intensity,2024-09-22 17:33:29,user_0189
take_break,2024-10-13 00:45:16,user_0090
change_style,2023-01-08 18:58:20,user_0094
change_style,2023-05-15 22:12:02,user_0165
decrease_intensity,2024-08-21 20:30:43,user_0084
take_break,2024-12-29 00:02:58,user_0051
maintain_pace,2023-01-22 11:03:24,user_0117
decrease_intensity,2023-03-19 22:11:10,user_0170
maintain_pace,2024-07-22 09:39:01,user_0097
increase_intensity,2023-03-23 18:29:46,user_0030
maintain_pace,2023-04-04 08:55:51,user_0045
decrease_intensity,2024-03-11 22:53:08,user_0100
take_break,2024-11-05 18:11:59,user_0152
maintain_pace,2023-06-28 09:38:23,user_0159
increase_intensity,2023-10-03 10:08:25,user_0023
take_break,2023-12-11 18:13:23,user_0053
change_style,2024-05-28 01:43:56,user_0042
change_style,2023-07-12 15:18:10,user_0164
take_break,2023-07-27 01:32:01,user_0104
decrease_intensity,2024-12-15 16:06:37,user_0113
maintain_pace,2023-03-29 09:09:38,user_0162
maintain_pace,2024-06-13 02:06:15,user_0085
take_break,2023-10-31 07:45:03,user_0154
maintain_pace,2023-01-03 05:51:30,user_0071
change_style,2024-03-29 08:56:16,user_0153
take_break,2023-06-06 00:03:17,user_0003
maintain_pace,2023-09-26 13:41:34,user_0117
increase_intensity,2024-08-01 05:17:09,user_0043
decrease_intensity,2023-04-08 18:23:19,user_0134
increase_intensity,2023-02-12 07:11:49,user_0054
increase_intensity,2023-08-16 04:42:43,user_0052
maintain_pace,2023-02-21 18:23:25,user_0013
take_break,2023-03-31 22:00:08,user_0194
change_style,2024-01-19 22:50:38,user_0112
take_break,2024-07-17 11:07:01,user_0056
maintain_pace,2023-07-29 09:22:10,user_0104
maintain_pace,2024-01-29 15:17:52,user_0175
change_style,2023-06-14 20:47:18,user_0193
increase_intensity,2023-10-17 19:28:38,user_0066
increase_intensity,2023-12-15 11:07:02,user_0068
take_break,2024-09-03 18:54:10,user_0013
decrease_intensity,2024-03-04 04:28:48,user_0030
maintain_pace,2024-07-06 06:15:04,user_0076
change_style,2023-10-25 07:31:42,user_0161
take_break,2023-05-05 12:55:26,user_0166
change_style,2024-06-11 18:09:17,user_0043
increase_intensity,2024-11-18 08:50:03,user_0112
increase_intensity,2024-03-18 19:04:37,user_0098
take_break,2024-01-05 06:32:14,user_0003
decrease_intensity,2023-02-23 15:44:49,user_0043
increase_intensity,2023-11-26 10:38:04,user_0073
change_style,2023-09-02 16:33:03,user_0199
maintain_pace,2023-11-02 08:04:21,user_0132
maintain_pace,2023-03-09 07:46:38,user_0092
decrease_intensity,2024-11-12 15:47:18,user_0032
take_break,2024-05-22 15:42:26,user_0001
decrease_intensity,2024-09-17 19:29:52,user_0141
change_style,2023-08-03 13:58:32,user_0036
decrease_intensity,2024-01-15 08:47:52,user_0026
maintain_pace,2023-10-25 06:59:01,user_0150
increase_intensity,2024-06-29 09:59:09,user_0088
increase_intensity,2024-08-28 14:17:43,user_0139
take_break,2024-04-05 05:58:25,user_0025
change_style,2024-07-21 22:52:59,user_0079
take_break,2023-09-04 08:51:23,user_0173
decrease_intensity,2023-12-26 10:25:09,user_0164
decrease_intensity,2023-10-16 17:05:58,user_0102
decrease_intensity,2023-11-14 19:42:15,user_0034
change_style,2024-07-31 05:37:23,user_0162
increase_intensity,2023-02-03 20:11:57,user_0032
maintain_pace,2024-05-21 09:23:04,user_0102
maintain_pace,2023-03-27 01:18:05,user_0153
decrease_intensity,2023-04-05 00:20:18,user_0195
decrease_intensity,2024-07-23 14:58:28,user_0187
decrease_intensity,2023-01-14 02:48:50,user_0121
change_style,2023-01-31 18:37:02,user_0057
maintain_pace,2023-05-21 20:17:01,user_0107
take_break,2024-12-23 21:19:29,user_0157
increase_intensity,2024-01-15 18:53:41,user_0021
take_break,2023-05-29 07:45:08,user_0073
increase_intensity,2023-10-13 03:07:56,user_0085
change_style,2024-10-07 17:08:01,user_0021
increase_intensity,2023-03-06 12:24:47,user_0199
change_style,2024-09-28 00:02:26,user_0175
maintain_pace,2023-01-20 21:45:43,user_0160
increase_intensity,2023-04-23 09:56:11,user_0150
decrease_intensity,2023-11-29 14:36:56,user_0042
decrease_intensity,2023-08-22 21:01:34,user_0011
change_style,2024-06-27 23:13:33,user_0058
maintain_pace,2023-03-14 23:02:58,user_0098
change_style,2023-05-09 02:54:10,user_0041
take_break,2023-06-09 13:56:36,user_0086
take_break,2024-10-17 04:05:17,user_0153
take_break,2023-09-17 17:32:03,user_0144
decrease_intensity,2024-08-19 16:48:26,user_0194
take_break,2024-01-07 15:00:29,user_0103
increase_intensity,2023-05-14 21:14:10,user_0108
take_break,2024-02-22 14:10:01,user_0070
decrease_intensity,2023-12-21 07:57:53,user_0162
increase_intensity,2024-09-10 15:00:13,user_0046
maintain_pace,2023-11-06 20:46:36,user_0048
change_style,2024-02-14 19:13:02,user_0037
change_style,2024-10-20 18:21:39,user_0022
increase_intensity,2024-03-29 11:03:00,user_0080
increase_intensity,2024-12-19 06:16:34,user_0135
change_style,2024-08-29 21:58:47,user_0175
change_style,2023-07-31 23:49:20,user_0077
increase_intensity,2024-12-04 02:01:15,user_0113
change_style,2023-03-26 13:18:59,user_0017
maintain_pace,2023-08-10 22:11:18,user_0003
