acc,gyro,hr,latitude,longitude,city,ritmo,date,userId,weather_temperature
7.8231,4166289,140,38.676581,-9.398992,Setúbal,86.7,2023-04-26 03:43:28,user_0022,23.0
13.1729,93246,152,38.587786,-8.248698,Faro,146.51,2024-08-31 15:12:41,user_0089,38.7
11.1375,5338744,175,39.396328,-8.73914,Viseu,152.77,2024-05-28 14:01:10,user_0003,34.5
10.4855,8597494,162,40.273404,-6.728302,Braga,80.79,2024-03-22 12:35:40,user_0144,37.1
10.567,2367713,53,41.741176,-6.623708,Setúbal,163.76,2024-12-21 16:19:23,user_0158,33.7
5.4564,9818216,137,37.620816,-8.79821,Coimbra,95.01,2024-04-22 09:39:54,user_0112,25.6
4.4745,4063068,52,41.265086,-7.083187,Setúbal,99.61,2023-01-06 17:03:39,user_0171,35.1
12.1595,2284798,140,38.32089,-7.012029,Coimbra,176.03,2024-08-19 11:39:52,user_0004,24.8
12.1707,1532337,52,39.856864,-8.898004,Lisboa,186.16,2023-08-07 13:06:56,user_0107,17.5
13.0194,783566,130,39.633685,-8.025434,Faro,175.47,2024-04-29 06:34:13,user_0040,18.0
13.7073,7596713,187,39.684742,-7.390851,Aveiro,80.69,2024-11-16 10:03:13,user_0016,24.8
7.719,779105,143,40.516793,-9.411374,Setúbal,199.9,2023-04-09 00:46:49,user_0105,33.3
7.5726,7097065,175,38.808442,-8.124388,Viseu,154.1,2023-03-26 06:18:37,user_0072,9.7
11.9946,9305600,162,38.4955,-8.973142,Leiria,131.49,2023-03-20 03:16:13,user_0088,6.4
9.7845,220326,198,41.164173,-7.657552,Coimbra,193.68,2024-02-08 20:28:41,user_0016,32.6
10.5593,4513552,149,38.000475,-6.63408,Viseu,174.43,2023-07-18 19:32:26,user_0118,27.7
11.9573,6637935,102,37.80123,-7.715837,Leiria,156.84,2024-03-17 12:37:06,user_0091,33.7
13.3611,3522810,136,36.978037,-9.377656,Aveiro,177.38,2024-06-07 20:33:55,user_0194,39.2
5.1361,9835351,138,37.952889,-9.399165,Braga,113.97,2023-05-29 15:01:29,user_0183,13.8
5.6962,5480354,103,39.492657,-7.441289,Setúbal,155.82,2024-04-07 23:50:56,user_0020,11.8
1.5003,6575273,69,39.592544,-8.384863,Coimbra,86.68,2023-07-12 16:59:52,user_0179,16.9
8.7164,9289461,162,38.172102,-7.552934,Lisboa,198.32,2023-12-23 15:04:40,user_0084,35.7
0.6355,4447321,98,37.261371,-8.943634,Leiria,142.46,2024-10-22 21:29:43,user_0083,5.5
7.0374,651824,184,40.623204,-6.858668,Coimbra,173.99,2024-09-09 15:44:13,user_0185,5.4
8.1854,2906405,78,40.689877,-6.573553,Faro,117.03,2023-03-09 09:04:08,user_0126,12.6
4.3695,5866645,97,41.889182,-6.476633,Braga,166.2,2023-11-06 05:02:51,user_0051,18.2
8.9034,8069552,62,41.400148,-8.466146,Coimbra,114.23,2023-07-21 23:26:15,user_0018,15.6
0.5545,4569146,52,41.53031,-7.2535,Leiria,142.6,2023-01-03 14:07:13,user_0081,33.9
0.6565,2470856,51,40.891019,-8.551256,Évora,168.94,2024-07-16 22:00:31,user_0187,29.1
12.3567,3139782,65,39.977514,-6.906627,Aveiro,76.31,2024-04-10 02:13:34,user_0097,34.3
5.4668,1650224,143,37.54273,-9.090215,Braga,109.95,2023-07-11 05:27:22,user_0117,18.4
1.9932,1348055,151,40.011566,-6.9066,Braga,136.29,2024-06-25 02:21:55,user_0124,25.9
7.8814,9244391,183,37.179779,-8.004923,Évora,106.76,2024-02-07 17:26:27,user_0028,23.0
11.5729,5095670,94,41.326496,-6.591132,Aveiro,103.28,2023-11-09 05:04:29,user_0197,21.6
3.3157,2230653,120,39.309107,-6.987635,Faro,99.43,2023-01-08 01:24:47,user_0156,15.1
9.3811,584942,182,40.387364,-8.219833,Lisboa,91.89,2023-02-24 22:16:20,user_0089,29.8
1.3717,4563870,105,37.161218,-6.427967,Braga,178.85,2024-10-06 16:01:26,user_0141,23.3
0.8701,1420654,176,39.571242,-8.536654,Faro,189.32,2024-10-21 20:49:42,user_0006,7.8
8.0172,9112111,81,38.406317,-6.212239,Braga,158.02,2024-02-03 06:44:30,user_0157,5.0
8.1555,8355425,98,38.324841,-6.891508,Lisboa,64.2,2024-09-01 06:06:17,user_0106,5.7
9.5977,5869494,62,38.84828,-6.131706,Évora,170.07,2024-03-01 05:34:03,user_0119,7.7
10.9188,8737456,74,36.903197,-9.316724,Lisboa,134.47,2023-04-19 02:36:11,user_0137,18.0
14.6402,1481177,109,39.233304,-8.568277,Viseu,166.14,2023-04-04 00:50:43,user_0029,15.7
7.7929,166991,108,39.332833,-6.979702,Setúbal,121.23,2023-08-14 00:41:10,user_0166,10.5
4.9121,4291256,107,41.215655,-6.364351,Setúbal,65.78,2024-10-18 06:09:20,user_0065,23.0
11.9483,3992942,69,39.142628,-9.402179,Évora,155.44,2024-08-04 04:03:46,user_0056,39.0
4.1354,4660110,182,38.717781,-9.499968,Lisboa,122.18,2024-09-20 07:30:33,user_0030,10.6
6.6407,9264666,106,41.873735,-8.628775,Braga,182.37,2024-10-18 05:09:34,user_0114,13.8
1.269,5914063,103,39.756067,-6.600552,Leiria,163.34,2023-06-03 08:32:27,user_0096,21.2
0.4777,8491485,161,39.263066,-6.891679,Porto,110.34,2023-07-02 03:45:39,user_0121,27.4
14.4435,7998883,135,39.379679,-8.343057,Faro,161.37,2023-03-17 00:56:39,user_0187,26.0
12.5561,7961813,86,40.945906,-9.493162,Braga,129.33,2024-07-23 11:38:11,user_0058,23.2
10.47,6962544,133,38.603382,-7.614,Faro,87.92,2024-10-07 10:02:23,user_0138,30.8
6.1934,5118805,97,38.845802,-8.690951,Évora,118.78,2023-10-24 15:43:54,user_0149,34.6
2.6821,1545329,167,40.679367,-6.96493,Lisboa,91.16,2024-03-29 01:59:22,user_0184,40.0
2.4309,3072753,97,37.264919,-7.982411,Braga,60.7,2023-04-23 19:46:28,user_0026,21.3
3.8286,391670,161,41.225846,-7.192753,Setúbal,94.55,2024-11-09 19:30:55,user_0015,39.8
8.2835,4626043,159,39.051013,-6.60215,Évora,89.33,2024-09-23 03:53:30,user_0163,30.6
10.7475,7627339,55,39.806465,-7.678417,Viseu,60.61,2024-12-13 15:07:46,user_0089,28.0
9.9369,1350339,127,40.687381,-8.357751,Braga,169.75,2024-08-14 20:43:13,user_0015,27.4
4.271,3734942,72,38.23026,-6.883552,Coimbra,70.78,2024-10-05 10:24:42,user_0097,36.9
14.3275,8429241,175,41.351571,-8.598363,Setúbal,122.87,2023-01-19 02:15:25,user_0075,38.2
11.0947,9645910,133,41.796125,-6.468836,Faro,118.5,2024-06-21 16:36:34,user_0088,11.2
8.3599,9440501,62,39.371372,-9.257146,Leiria,85.4,2023-08-31 11:53:21,user_0006,22.3
9.2146,3850404,96,41.584687,-6.659407,Lisboa,195.36,2024-11-10 11:53:39,user_0156,38.0
6.352,7792590,93,36.905643,-9.188711,Faro,144.52,2024-08-08 15:09:34,user_0063,18.4
3.7912,2821105,154,41.371189,-9.309134,Lisboa,173.89,2024-09-22 18:24:06,user_0029,13.1
5.404,926109,63,38.455227,-8.264926,Aveiro,129.46,2024-08-14 20:19:40,user_0048,8.6
11.3919,7659564,170,38.457477,-6.247732,Évora,161.19,2023-07-14 18:26:09,user_0191,25.9
0.3145,5455249,85,38.040444,-6.156147,Faro,195.77,2024-07-28 18:48:05,user_0186,29.5
1.8295,708669,57,38.48507,-8.81296,Setúbal,108.78,2023-03-20 21:50:07,user_0149,11.8
0.7854,6318499,199,37.967423,-8.994632,Coimbra,130.6,2024-09-28 16:21:43,user_0022,28.6
0.7069,4227939,65,41.429346,-8.299959,Leiria,132.04,2024-09-18 18:33:13,user_0027,36.5
12.8464,2307539,140,41.395119,-8.353905,Braga,198.88,2023-06-12 09:02:19,user_0085,13.5
10.5845,2596882,169,37.411057,-6.917384,Porto,92.63,2024-08-19 02:35:50,user_0079,9.3
7.1652,9395499,109,37.614292,-7.990403,Évora,154.54,2023-12-03 00:30:45,user_0185,34.2
1.5577,3947526,59,41.210093,-6.848396,Porto,79.35,2023-08-11 18:56:38,user_0138,37.1
7.4251,7433976,80,38.894689,-6.954375,Setúbal,189.79,2024-08-03 14:27:11,user_0022,12.5
7.1547,9116075,70,37.746358,-7.533745,Aveiro,142.65,2023-06-16 03:28:22,user_0172,30.2
2.6807,4650100,130,39.453347,-6.666059,Braga,180.32,2023-01-18 06:36:03,user_0084,25.7
6.5644,2998851,82,38.98334,-8.834798,Braga,185.33,2023-05-21 23:38:02,user_0083,13.4
6.0377,3661306,80,37.995808,-8.949844,Braga,138.0,2023-08-28 15:08:57,user_0156,33.8
9.2762,997057,198,40.503761,-6.947789,Lisboa,155.48,2024-09-22 23:27:48,user_0050,21.5
9.5629,3674153,85,40.056447,-8.66769,Leiria,157.82,2024-12-06 19:53:49,user_0179,29.5
0.775,4748584,181,37.398308,-9.490499,Faro,124.47,2023-07-23 18:16:11,user_0129,15.5
5.6817,7303398,117,41.526934,-6.399335,Leiria,120.88,2024-04-13 06:45:36,user_0162,33.6
9.4253,2212292,139,39.69235,-7.382014,Faro,86.07,2023-10-19 18:21:55,user_0163,14.3
7.5967,4370297,181,38.151022,-7.987212,Évora,113.75,2024-12-17 05:44:33,user_0061,17.8
12.8617,3618313,58,37.931459,-7.032496,Lisboa,198.71,2024-01-27 10:29:58,user_0030,18.7
9.9145,1384410,79,37.57974,-8.366672,Leiria,97.78,2024-11-16 15:26:04,user_0076,12.2
2.5277,8674708,164,39.023187,-6.257535,Lisboa,166.74,2023-03-26 04:47:14,user_0196,35.6
1.1515,7330395,94,37.577705,-9.266691,Coimbra,68.31,2024-12-09 09:25:07,user_0168,9.0
9.672,2048880,53,38.979082,-7.320776,Évora,125.45,2023-05-11 08:30:29,user_0193,24.7
0.495,2469606,118,37.643852,-6.857216,Leiria,68.18,2024-12-03 15:36:04,user_0037,33.5
8.8281,3039316,72,40.184038,-7.904972,Lisboa,126.61,2023-07-13 18:58:14,user_0192,25.3
14.1094,1045533,65,40.82621,-6.933108,Setúbal,63.86,2023-03-21 03:12:45,user_0129,16.4
8.6746,1285844,71,39.647614,-6.348505,Viseu,145.86,2023-11-14 05:33:25,user_0143,32.3
5.8837,4673584,121,40.300284,-6.970421,Faro,142.11,2024-06-15 20:06:34,user_0013,22.5
9.685,9944840,97,41.591894,-8.448153,Braga,171.7,2023-08-17 23:37:35,user_0157,10.7
6.928,787600,156,40.091858,-7.589722,Viseu,141.66,2024-03-18 12:46:44,user_0183,16.1
8.2297,4501572,182,38.720791,-6.400548,Porto,189.64,2024-01-09 08:07:55,user_0045,25.7
14.1278,6961848,56,39.147401,-7.973068,Lisboa,169.63,2023-10-09 04:37:26,user_0004,28.1
5.8529,5557821,100,41.202626,-7.182225,Porto,78.57,2024-02-25 21:49:21,user_0192,24.2
14.4217,1485619,114,37.553602,-7.91725,Coimbra,97.17,2023-07-05 22:44:17,user_0015,14.5
13.5897,1838524,58,38.528685,-9.08743,Setúbal,63.67,2024-06-01 09:55:05,user_0104,25.8
3.0173,9588007,131,39.7864,-9.300768,Faro,114.06,2023-01-02 05:37:52,user_0176,16.6
1.1335,122026,94,40.281948,-6.262269,Coimbra,131.34,2024-11-06 16:04:36,user_0184,12.9
1.6016,5122194,171,40.717495,-7.417358,Aveiro,192.43,2024-01-29 01:40:44,user_0091,38.1
0.3715,9670115,59,38.491034,-9.147029,Évora,133.12,2024-06-09 04:24:48,user_0198,16.0
1.5072,735053,122,37.629296,-6.584709,Coimbra,169.34,2024-06-25 14:57:55,user_0143,16.7
10.2768,562167,97,41.674196,-7.722843,Viseu,97.52,2024-05-04 13:24:41,user_0039,36.4
1.1607,8700349,136,37.281961,-6.875431,Faro,81.44,2023-09-23 21:09:36,user_0197,10.0
4.8527,1658800,160,37.379027,-9.069029,Viseu,173.52,2023-02-21 01:56:28,user_0079,25.5
12.6886,9932579,65,39.374713,-6.416505,Faro,94.64,2024-04-29 21:26:39,user_0060,32.4
0.4468,1807737,102,40.996355,-7.49218,Braga,181.99,2023-08-30 01:06:16,user_0094,14.6
12.2356,3751531,89,40.772521,-6.989914,Leiria,83.78,2023-08-18 03:48:07,user_0172,34.5
4.2996,7919710,149,41.588496,-9.393309,Faro,179.22,2024-09-11 01:13:39,user_0043,31.9
1.8607,3031301,69,37.608013,-8.427963,Viseu,168.2,2024-06-09 10:05:40,user_0132,22.0
10.4814,144454,118,38.778636,-8.590686,Porto,145.57,2023-08-08 05:38:46,user_0077,9.2
9.4712,7681556,94,38.310711,-6.271377,Coimbra,179.03,2023-08-14 18:40:02,user_0178,39.0
13.1743,254043,55,41.204351,-8.869849,Coimbra,106.3,2023-10-26 03:02:37,user_0039,26.8
11.0526,4837502,88,39.341773,-7.096024,Faro,83.24,2023-10-21 18:03:17,user_0054,23.1
12.0719,4814647,151,37.03424,-9.354638,Aveiro,81.99,2023-08-04 19:52:44,user_0151,36.0
4.3023,5631213,179,40.439822,-8.827874,Faro,97.85,2023-04-03 22:04:56,user_0188,19.7
2.7438,4924374,156,38.84349,-8.348769,Lisboa,122.47,2023-11-03 22:13:11,user_0163,24.7
11.2842,1845733,88,39.555734,-6.79868,Porto,182.64,2024-11-17 11:10:17,user_0054,35.0
12.1218,5800629,167,41.368937,-6.81408,Braga,72.53,2024-05-09 10:36:37,user_0186,18.8
14.8585,7905435,198,38.183689,-6.261154,Braga,188.13,2024-10-21 01:09:11,user_0062,32.0
6.248,4304388,131,38.101323,-6.38299,Viseu,189.57,2024-03-25 07:49:16,user_0176,14.0
5.6431,9402999,103,38.215963,-9.22285,Setúbal,161.81,2023-08-08 16:38:30,user_0135,29.6
11.6686,7321105,159,38.59054,-6.67845,Leiria,186.04,2024-02-04 23:51:35,user_0173,22.9
5.178,473006,61,37.43677,-7.96601,Viseu,167.8,2023-01-01 07:06:43,user_0013,10.8
13.9683,5584581,159,40.386098,-6.555987,Lisboa,133.96,2023-07-29 10:43:41,user_0181,9.8
12.8904,7149148,87,37.936994,-9.196427,Setúbal,144.11,2023-11-10 19:38:25,user_0115,21.0
6.492,8462176,192,41.530729,-6.702585,Leiria,147.95,2024-02-28 09:20:00,user_0039,29.9
11.288,7256300,56,37.978432,-8.957215,Coimbra,77.77,2024-04-22 22:26:33,user_0084,26.1
11.3427,1197442,127,38.17821,-8.364938,Viseu,87.03,2023-12-06 10:35:35,user_0146,34.9
1.6365,1199529,114,38.385101,-9.401915,Braga,133.27,2023-11-19 18:38:22,user_0150,18.6
13.548,1790228,151,40.74269,-9.079325,Setúbal,76.13,2023-06-06 00:02:54,user_0164,34.5
7.6283,7052514,150,39.038032,-7.984532,Setúbal,195.1,2023-12-12 10:13:19,user_0105,6.3
12.4142,2323176,93,40.996673,-6.71765,Porto,131.0,2024-10-19 20:41:17,user_0181,17.8
4.8687,9617959,80,40.824269,-6.869523,Faro,113.21,2024-08-04 02:21:13,user_0112,7.6
13.4433,9350466,126,41.547452,-8.699988,Lisboa,82.06,2023-05-04 20:59:35,user_0072,37.2
5.8991,8860286,97,40.683021,-8.984252,Leiria,118.31,2023-03-03 21:37:04,user_0003,21.6
0.2615,9818348,131,37.159556,-8.176504,Leiria,102.34,2024-01-12 06:43:09,user_0190,16.1
13.5902,6017004,176,41.086406,-6.496888,Braga,72.31,2024-04-07 01:07:25,user_0157,22.2
1.4602,4208694,133,41.590363,-9.189155,Faro,195.38,2023-09-02 16:29:53,user_0073,23.6
4.8578,497619,59,41.868446,-7.654092,Braga,97.1,2024-08-20 10:46:44,user_0008,34.6
14.2559,218547,78,37.526338,-9.198055,Évora,156.67,2024-07-02 07:56:24,user_0076,24.0
14.264,8940203,97,39.966366,-7.901279,Lisboa,72.79,2024-05-06 03:22:48,user_0174,20.1
8.6442,4421740,165,37.897293,-9.068909,Faro,187.84,2023-06-13 23:42:16,user_0092,38.6
9.5144,7364534,62,38.212548,-9.226854,Setúbal,142.71,2023-05-26 08:45:23,user_0184,38.9
6.7818,8353135,96,40.627922,-8.851112,Évora,151.96,2023-01-18 19:55:58,user_0106,6.3
4.4688,9811141,152,41.788339,-8.63213,Braga,169.45,2023-06-28 17:38:28,user_0049,29.7
4.9971,3858804,140,39.874278,-8.560698,Évora,144.83,2023-12-13 20:23:19,user_0043,18.0
10.1205,2325452,102,41.152922,-7.306089,Coimbra,69.93,2024-09-12 07:24:15,user_0138,28.6
11.3104,5212360,141,36.944419,-9.313062,Viseu,120.14,2023-02-23 03:57:02,user_0141,27.3
11.8945,9782096,126,37.083158,-9.225249,Setúbal,96.68,2023-10-30 13:00:23,user_0185,16.6
11.8653,928252,93,39.883622,-8.858399,Faro,128.14,2024-04-04 17:29:22,user_0002,39.5
1.459,8975681,51,38.844916,-6.534986,Coimbra,116.61,2023-05-22 22:30:19,user_0065,17.5
7.4669,600338,150,41.348789,-7.362743,Setúbal,175.71,2024-05-23 08:07:35,user_0086,27.1
0.9576,74231,106,38.40991,-7.016743,Braga,94.59,2023-12-27 21:29:16,user_0097,33.5
8.288,6365062,106,39.060255,-8.240769,Braga,88.18,2023-06-28 02:36:26,user_0170,10.1
6.6788,5546686,83,39.539546,-8.775051,Faro,194.13,2024-04-23 22:08:10,user_0186,15.5
13.3268,3526185,107,38.265194,-9.370931,Faro,192.93,2023-01-05 01:08:42,user_0010,12.0
5.3286,4145466,84,41.442474,-7.838979,Leiria,199.09,2024-07-02 04:53:51,user_0063,32.4
1.8443,2593050,124,39.222668,-7.547445,Coimbra,139.57,2024-07-16 03:12:33,user_0103,33.0
2.2306,3113534,82,39.020778,-6.45019,Faro,75.84,2023-03-19 19:24:33,user_0199,14.0
11.4465,3600957,164,41.148765,-6.500884,Leiria,183.22,2023-11-07 08:33:40,user_0061,5.1
9.3114,6453859,124,38.459892,-8.05607,Coimbra,80.32,2023-05-09 09:32:04,user_0001,19.8
1.6067,9468740,122,40.987327,-8.059835,Braga,81.78,2024-11-30 07:33:54,user_0154,29.0
1.3532,8905808,127,37.511364,-8.952182,Évora,87.08,2024-01-14 02:37:11,user_0005,26.8
10.5444,5124524,58,37.813943,-8.624673,Évora,151.48,2023-02-06 15:49:33,user_0035,20.6
1.1842,4377987,97,41.654208,-6.352744,Aveiro,75.01,2023-07-01 21:57:13,user_0125,15.6
12.3457,3839973,116,41.112237,-9.020478,Coimbra,168.96,2024-09-11 06:51:10,user_0141,21.6
10.623,1363864,168,38.839495,-6.206422,Coimbra,68.16,2023-11-30 05:12:40,user_0027,5.5
1.3121,7536324,182,40.092282,-7.783889,Leiria,75.46,2024-08-08 00:49:07,user_0140,7.6
1.3641,9617611,168,41.614851,-7.947537,Viseu,120.83,2024-05-02 07:57:42,user_0094,10.7
14.8009,5421251,135,37.959295,-8.90623,Évora,113.08,2024-12-22 03:52:32,user_0050,26.9
5.6766,7228119,155,37.195052,-7.25076,Braga,198.56,2024-03-10 16:19:28,user_0187,12.7
5.6226,1960220,125,39.58734,-7.936525,Leiria,195.36,2024-11-24 12:41:38,user_0159,19.8
12.2107,3000264,89,37.612984,-8.239746,Faro,86.56,2024-10-12 17:46:55,user_0069,26.7
14.214,9160899,68,37.836595,-8.600645,Coimbra,192.53,2024-03-23 05:40:07,user_0165,34.1
14.7914,3514674,96,41.357696,-9.273945,Lisboa,156.92,2024-06-09 01:40:47,user_0002,24.2
11.3253,9422487,114,36.937017,-7.734284,Leiria,117.24,2024-01-04 11:42:48,user_0102,11.2
5.7063,3073961,195,40.9841,-8.436112,Setúbal,163.55,2024-08-29 07:34:18,user_0199,38.3
1.3442,8606776,79,39.484754,-7.093258,Porto,186.02,2024-02-04 22:42:59,user_0193,8.2
11.6795,148178,175,39.696472,-7.040024,Évora,85.22,2024-10-16 23:05:09,user_0003,17.8
8.4202,8446731,115,40.25884,-8.370836,Braga,87.44,2024-06-26 20:50:36,user_0148,37.2
6.4209,2208977,54,39.057225,-7.22499,Setúbal,117.22,2023-12-13 12:17:46,user_0130,26.1
13.6047,1217309,142,37.478059,-8.620504,Aveiro,83.69,2023-07-09 05:02:09,user_0042,28.2
1.7568,3370698,146,37.414101,-7.027609,Braga,110.46,2023-06-30 11:38:24,user_0043,15.6
7.4401,8344854,143,40.671811,-9.445338,Faro,150.4,2024-04-10 11:49:42,user_0021,7.7
0.2692,7315664,155,38.005176,-8.98453,Setúbal,173.79,2024-07-13 01:03:20,user_0045,17.8
7.083,5132928,182,37.040508,-8.666971,Lisboa,102.27,2024-01-16 13:10:21,user_0020,19.1
0.9389,6874399,134,41.798069,-6.872019,Viseu,99.44,2024-04-02 12:37:57,user_0171,14.5
1.8704,9103611,107,41.801958,-9.274321,Évora,169.16,2023-07-20 10:56:50,user_0178,12.5
1.8511,5860616,128,38.790707,-8.860606,Coimbra,113.34,2023-02-26 13:30:30,user_0043,17.4
9.7732,2275598,57,37.027619,-8.280678,Viseu,174.59,2023-07-28 13:57:25,user_0024,27.4
11.2161,4892571,61,40.536323,-9.468805,Évora,199.07,2023-07-18 08:26:55,user_0082,38.2
8.7922,4491260,198,41.05506,-6.908789,Évora,197.15,2023-08-22 09:18:41,user_0084,29.6
14.4364,9224610,143,37.525068,-7.595642,Faro,152.78,2024-01-30 07:28:00,user_0060,32.3
5.6856,9750229,140,37.577293,-6.43769,Aveiro,112.53,2023-04-12 00:18:48,user_0032,15.7
4.3571,9559250,82,41.01112,-9.394494,Aveiro,69.17,2023-06-18 19:42:04,user_0122,8.7
13.0421,8779116,149,41.509537,-8.577272,Faro,163.33,2024-05-21 14:00:02,user_0005,15.2
3.4316,5948491,64,40.853774,-7.013744,Faro,196.92,2024-05-30 16:27:48,user_0130,19.1
14.452,36160,163,37.903725,-7.204492,Évora,69.52,2023-02-16 21:17:22,user_0154,29.1
0.2811,19156,178,38.957606,-8.673605,Setúbal,60.86,2023-10-25 13:08:27,user_0025,37.9
14.5512,7416240,60,39.904212,-7.474662,Coimbra,176.45,2024-02-01 02:32:49,user_0178,33.3
0.7431,2570348,104,37.701467,-6.801224,Porto,74.32,2023-10-31 12:21:52,user_0086,14.3
13.378,2562688,51,37.953012,-9.386506,Aveiro,71.43,2023-05-31 23:44:18,user_0167,33.7
7.9627,6964745,114,38.31443,-7.060063,Braga,187.45,2023-11-03 16:54:51,user_0086,19.4
14.8952,5474106,65,39.447566,-8.64287,Porto,71.14,2024-10-22 12:46:12,user_0075,11.1
1.1996,7795807,199,39.454024,-6.277306,Viseu,75.96,2024-03-02 09:04:16,user_0011,21.1
8.3524,4914005,155,40.971473,-7.670051,Évora,139.74,2024-05-22 17:33:45,user_0191,24.7
14.5426,881809,195,40.665051,-9.386487,Viseu,165.95,2024-09-17 09:56:42,user_0068,31.7
7.8942,4499311,79,41.468678,-8.128336,Setúbal,115.94,2024-07-12 21:13:01,user_0097,17.2
9.478,9125805,59,41.064509,-6.21454,Aveiro,118.88,2023-10-05 16:16:32,user_0146,10.1
10.4667,6356895,111,38.169388,-7.016732,Setúbal,148.57,2023-01-05 07:17:57,user_0108,8.3
6.8727,3808282,134,38.556484,-8.478371,Évora,130.76,2023-09-14 18:48:51,user_0122,8.9
9.4506,645649,183,39.402116,-7.544091,Porto,62.61,2024-07-04 00:53:03,user_0156,38.3
8.8063,8601594,116,36.971356,-7.463055,Viseu,75.9,2024-09-15 00:24:29,user_0042,38.3
13.5273,6125488,90,41.41951,-9.420616,Porto,141.42,2024-11-27 00:05:58,user_0060,38.9
0.7772,8418385,67,37.121721,-8.891967,Setúbal,171.11,2023-11-02 21:15:10,user_0150,15.6
4.2864,3402155,107,38.512206,-7.623958,Leiria,166.83,2024-06-29 16:28:28,user_0168,11.7
14.2611,3827271,109,39.745874,-8.130641,Braga,163.61,2024-02-03 16:14:17,user_0062,39.3
13.3649,4614965,137,39.489207,-8.853871,Viseu,167.98,2024-03-16 08:59:07,user_0131,39.6
6.8893,198110,76,40.172299,-6.872926,Aveiro,66.22,2023-06-10 23:50:16,user_0071,7.7
9.34,4079430,117,39.537601,-7.837417,Faro,185.31,2023-06-10 04:16:01,user_0191,31.3
4.233,8803235,71,38.045007,-8.446091,Setúbal,184.5,2023-11-15 03:50:46,user_0121,15.1
2.903,3732517,89,37.905391,-8.950297,Setúbal,134.47,2023-01-22 04:30:53,user_0020,36.8
7.0091,3291066,158,41.436235,-7.422045,Viseu,94.8,2023-09-03 08:59:22,user_0199,8.1
5.3649,7764461,123,38.219834,-7.234712,Braga,142.9,2024-05-10 18:33:56,user_0071,36.1
8.7965,8119550,115,38.304886,-7.223369,Faro,138.1,2023-10-23 03:37:40,user_0154,5.1
1.2582,8336562,55,38.964764,-8.751023,Lisboa,91.21,2023-05-01 11:35:01,user_0169,23.3
14.6185,4753954,161,37.597192,-7.475849,Porto,144.44,2023-12-08 04:40:31,user_0131,16.7
14.7945,6605188,67,39.436364,-6.421618,Viseu,171.62,2023-04-04 04:02:20,user_0171,20.0
10.5026,9606541,130,40.225159,-8.299162,Braga,172.85,2024-03-30 05:56:31,user_0145,20.2
8.0878,1699547,151,40.830002,-8.783392,Coimbra,68.36,2023-01-20 16:27:08,user_0084,27.9
4.712,4400131,159,40.457271,-6.874692,Leiria,87.6,2023-10-15 15:14:05,user_0098,5.8
12.2255,6494374,79,37.63818,-8.898598,Lisboa,153.55,2024-02-17 00:08:51,user_0181,29.2
10.3025,7638483,171,39.180336,-8.637254,Braga,180.38,2023-01-20 18:49:40,user_0180,5.8
2.523,8731032,198,37.092931,-9.157809,Braga,132.97,2024-04-14 04:58:25,user_0161,11.5
13.6728,9850267,111,36.98899,-8.589227,Setúbal,159.05,2023-04-10 01:27:18,user_0060,26.2
12.3558,2940107,187,39.100652,-8.104861,Faro,62.95,2023-12-04 00:57:24,user_0068,8.0
14.252,2050241,169,38.164802,-9.281863,Braga,145.18,2023-02-06 16:59:12,user_0184,39.7
10.9132,4934349,156,40.316804,-6.53619,Coimbra,194.67,2023-10-04 17:53:58,user_0105,32.5
9.2399,1156245,190,40.521204,-7.753506,Évora,152.54,2023-06-04 12:17:17,user_0192,29.7
6.3318,4926622,125,41.377019,-7.500448,Braga,189.12,2023-08-27 14:20:18,user_0136,14.4
13.9977,158998,58,40.703413,-8.237628,Leiria,139.24,2024-07-09 16:44:40,user_0197,6.7
13.0044,9011603,88,37.141221,-7.22256,Aveiro,178.07,2023-10-04 18:17:28,user_0161,39.3
0.7738,3762853,73,38.758115,-8.031942,Porto,77.38,2024-07-02 23:12:43,user_0153,10.2
0.4929,4050230,174,38.265117,-6.911533,Faro,77.29,2024-08-30 07:18:48,user_0199,34.1
5.7093,6184398,167,38.830662,-6.707233,Coimbra,76.83,2023-07-04 03:47:50,user_0111,11.9
12.1772,9664728,83,37.700378,-7.215713,Faro,128.44,2023-03-01 18:59:49,user_0135,18.1
